pairId,readerId,questionId,questionText,answer,confidence,timestamp,versionA,versionB
synth-023,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:23:01.000Z,default,high-temp
synth-024,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:24:00.000Z,low-temp,high-temp
synth-024,reader-critic,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:24:01.000Z,low-temp,high-temp
synth-024,beta-reader-sim,character,哪个版本的角色更真实可信？,A,3,2026-06-14T10:24:00.000Z,low-temp,high-temp
synth-024,reader-critic,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:24:01.000Z,low-temp,high-temp
synth-024,beta-reader-sim,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:24:00.000Z,low-temp,high-temp
synth-024,reader-critic,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:24:01.000Z,low-temp,high-temp
synth-024,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,B,3,2026-06-14T10:24:00.000Z,low-temp,high-temp
synth-024,reader-critic,clarity,哪个版本的叙事更清晰易懂？,B,2,2026-06-14T10:24:01.000Z,low-temp,high-temp
synth-024,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:24:00.000Z,low-temp,high-temp
synth-024,reader-critic,expectation,哪个版本让你对后续发展更期待？,A,3,2026-06-14T10:24:01.000Z,low-temp,high-temp
synth-025,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,tie,2,2026-06-14T10:25:00.000Z,low-temp,default
synth-025,reader-critic,engagement,哪个版本更让你想继续读下去？,tie,3,2026-06-14T10:25:01.000Z,low-temp,default
synth-025,beta-reader-sim,character,哪个版本的角色更真实可信？,A,3,2026-06-14T10:25:00.000Z,low-temp,default
synth-025,reader-critic,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:25:01.000Z,low-temp,default
synth-025,beta-reader-sim,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:25:00.000Z,low-temp,default
synth-025,reader-critic,emotion,哪个版本的情感推进更自然？,A,3,2026-06-14T10:25:01.000Z,low-temp,default
synth-025,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,A,4,2026-06-14T10:25:00.000Z,low-temp,default
synth-025,reader-critic,clarity,哪个版本的叙事更清晰易懂？,A,3,2026-06-14T10:25:01.000Z,low-temp,default
synth-025,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:25:00.000Z,low-temp,default
synth-025,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,3,2026-06-14T10:25:01.000Z,low-temp,default
synth-026,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:26:00.000Z,high-temp,default
synth-026,reader-critic,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:26:01.000Z,high-temp,default
synth-026,beta-reader-sim,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:26:00.000Z,high-temp,default
synth-026,reader-critic,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:26:01.000Z,high-temp,default
synth-026,beta-reader-sim,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:26:00.000Z,high-temp,default
synth-026,reader-critic,emotion,哪个版本的情感推进更自然？,A,3,2026-06-14T10:26:01.000Z,high-temp,default
synth-026,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,A,4,2026-06-14T10:26:00.000Z,high-temp,default
synth-026,reader-critic,clarity,哪个版本的叙事更清晰易懂？,A,4,2026-06-14T10:26:01.000Z,high-temp,default
synth-026,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:26:00.000Z,high-temp,default
synth-026,reader-critic,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:26:01.000Z,high-temp,default
synth-027,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,A,4,2026-06-14T10:27:00.000Z,high-temp,low-temp
synth-027,reader-critic,engagement,哪个版本更让你想继续读下去？,A,3,2026-06-14T10:27:01.000Z,high-temp,low-temp
synth-027,beta-reader-sim,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:27:00.000Z,high-temp,low-temp
synth-027,reader-critic,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:27:01.000Z,high-temp,low-temp
synth-027,beta-reader-sim,emotion,哪个版本的情感推进更自然？,tie,2,2026-06-14T10:27:00.000Z,high-temp,low-temp
synth-027,reader-critic,emotion,哪个版本的情感推进更自然？,tie,1,2026-06-14T10:27:01.000Z,high-temp,low-temp
synth-027,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,B,4,2026-06-14T10:27:00.000Z,high-temp,low-temp
synth-027,reader-critic,clarity,哪个版本的叙事更清晰易懂？,B,3,2026-06-14T10:27:01.000Z,high-temp,low-temp
synth-027,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,3,2026-06-14T10:27:00.000Z,high-temp,low-temp
synth-027,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:27:01.000Z,high-temp,low-temp
synth-028,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:28:00.000Z,default,low-temp
synth-028,reader-critic,engagement,哪个版本更让你想继续读下去？,B,2,2026-06-14T10:28:01.000Z,default,low-temp
synth-028,beta-reader-sim,character,哪个版本的角色更真实可信？,B,3,2026-06-14T10:28:00.000Z,default,low-temp
synth-028,reader-critic,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:28:01.000Z,default,low-temp
synth-028,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,3,2026-06-14T10:28:00.000Z,default,low-temp
synth-028,reader-critic,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:28:01.000Z,default,low-temp
synth-028,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,B,3,2026-06-14T10:28:00.000Z,default,low-temp
synth-028,reader-critic,clarity,哪个版本的叙事更清晰易懂？,B,4,2026-06-14T10:28:01.000Z,default,low-temp
synth-028,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:28:00.000Z,default,low-temp
synth-028,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:28:01.000Z,default,low-temp
synth-029,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:29:00.000Z,default,high-temp
synth-029,reader-critic,engagement,哪个版本更让你想继续读下去？,A,3,2026-06-14T10:29:01.000Z,default,high-temp
synth-029,beta-reader-sim,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:29:00.000Z,default,high-temp
synth-029,reader-critic,character,哪个版本的角色更真实可信？,A,3,2026-06-14T10:29:01.000Z,default,high-temp
synth-029,beta-reader-sim,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:29:00.000Z,default,high-temp
synth-029,reader-critic,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:29:01.000Z,default,high-temp
synth-029,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,A,3,2026-06-14T10:29:00.000Z,default,high-temp
synth-029,reader-critic,clarity,哪个版本的叙事更清晰易懂？,A,2,2026-06-14T10:29:01.000Z,default,high-temp
synth-029,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,tie,3,2026-06-14T10:29:00.000Z,default,high-temp
synth-029,reader-critic,expectation,哪个版本让你对后续发展更期待？,tie,2,2026-06-14T10:29:01.000Z,default,high-temp
synth-030,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,A,3,2026-06-14T10:30:00.000Z,low-temp,high-temp
synth-030,reader-critic,engagement,哪个版本更让你想继续读下去？,A,2,2026-06-14T10:30:01.000Z,low-temp,high-temp
synth-030,beta-reader-sim,character,哪个版本的角色更真实可信？,tie,3,2026-06-14T10:30:00.000Z,low-temp,high-temp
synth-030,reader-critic,character,哪个版本的角色更真实可信？,tie,4,2026-06-14T10:30:01.000Z,low-temp,high-temp
synth-030,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:30:00.000Z,low-temp,high-temp
synth-030,reader-critic,emotion,哪个版本的情感推进更自然？,B,3,2026-06-14T10:30:01.000Z,low-temp,high-temp
synth-030,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,B,4,2026-06-14T10:30:00.000Z,low-temp,high-temp
synth-030,reader-critic,clarity,哪个版本的叙事更清晰易懂？,B,4,2026-06-14T10:30:01.000Z,low-temp,high-temp
synth-030,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,tie,2,2026-06-14T10:30:00.000Z,low-temp,high-temp
synth-030,reader-critic,expectation,哪个版本让你对后续发展更期待？,tie,3,2026-06-14T10:30:01.000Z,low-temp,high-temp
synth-031,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,A,3,2026-06-14T10:31:00.000Z,low-temp,default
synth-031,reader-critic,engagement,哪个版本更让你想继续读下去？,A,2,2026-06-14T10:31:01.000Z,low-temp,default
synth-031,beta-reader-sim,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:31:00.000Z,low-temp,default
synth-031,reader-critic,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:31:01.000Z,low-temp,default
synth-031,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,3,2026-06-14T10:31:00.000Z,low-temp,default
synth-031,reader-critic,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:31:01.000Z,low-temp,default
synth-031,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,A,3,2026-06-14T10:31:00.000Z,low-temp,default
synth-031,reader-critic,clarity,哪个版本的叙事更清晰易懂？,B,2,2026-06-14T10:31:01.000Z,low-temp,default
synth-031,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:31:00.000Z,low-temp,default
synth-031,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,3,2026-06-14T10:31:01.000Z,low-temp,default
synth-032,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:32:00.000Z,high-temp,default
synth-032,reader-critic,engagement,哪个版本更让你想继续读下去？,A,2,2026-06-14T10:32:01.000Z,high-temp,default
synth-032,beta-reader-sim,character,哪个版本的角色更真实可信？,tie,3,2026-06-14T10:32:00.000Z,high-temp,default
synth-032,reader-critic,character,哪个版本的角色更真实可信？,tie,4,2026-06-14T10:32:01.000Z,high-temp,default
synth-032,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:32:00.000Z,high-temp,default
synth-032,reader-critic,emotion,哪个版本的情感推进更自然？,A,3,2026-06-14T10:32:01.000Z,high-temp,default
synth-032,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,A,3,2026-06-14T10:32:00.000Z,high-temp,default
synth-032,reader-critic,clarity,哪个版本的叙事更清晰易懂？,A,4,2026-06-14T10:32:01.000Z,high-temp,default
synth-032,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:32:00.000Z,high-temp,default
synth-032,reader-critic,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:32:01.000Z,high-temp,default
synth-033,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:33:00.000Z,high-temp,low-temp
synth-033,reader-critic,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:33:01.000Z,high-temp,low-temp
synth-033,beta-reader-sim,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:33:00.000Z,high-temp,low-temp
synth-033,reader-critic,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:33:01.000Z,high-temp,low-temp
synth-033,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,3,2026-06-14T10:33:00.000Z,high-temp,low-temp
synth-033,reader-critic,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:33:01.000Z,high-temp,low-temp
synth-033,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,A,4,2026-06-14T10:33:00.000Z,high-temp,low-temp
synth-033,reader-critic,clarity,哪个版本的叙事更清晰易懂？,A,3,2026-06-14T10:33:01.000Z,high-temp,low-temp
synth-033,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,3,2026-06-14T10:33:00.000Z,high-temp,low-temp
synth-033,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,2,2026-06-14T10:33:01.000Z,high-temp,low-temp
synth-034,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:34:00.000Z,default,low-temp
synth-034,reader-critic,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:34:01.000Z,default,low-temp
synth-034,beta-reader-sim,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:34:00.000Z,default,low-temp
synth-034,reader-critic,character,哪个版本的角色更真实可信？,B,3,2026-06-14T10:34:01.000Z,default,low-temp
synth-034,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:34:00.000Z,default,low-temp
synth-034,reader-critic,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:34:01.000Z,default,low-temp
synth-034,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,tie,3,2026-06-14T10:34:00.000Z,default,low-temp
synth-034,reader-critic,clarity,哪个版本的叙事更清晰易懂？,tie,2,2026-06-14T10:34:01.000Z,default,low-temp
synth-034,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:34:00.000Z,default,low-temp
synth-034,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,3,2026-06-14T10:34:01.000Z,default,low-temp
synth-035,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:35:00.000Z,default,high-temp
synth-035,reader-critic,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:35:01.000Z,default,high-temp
synth-035,beta-reader-sim,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:35:00.000Z,default,high-temp
synth-035,reader-critic,character,哪个版本的角色更真实可信？,A,3,2026-06-14T10:35:01.000Z,default,high-temp
synth-035,beta-reader-sim,emotion,哪个版本的情感推进更自然？,A,3,2026-06-14T10:35:00.000Z,default,high-temp
synth-035,reader-critic,emotion,哪个版本的情感推进更自然？,B,2,2026-06-14T10:35:01.000Z,default,high-temp
synth-035,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,B,4,2026-06-14T10:35:00.000Z,default,high-temp
synth-035,reader-critic,clarity,哪个版本的叙事更清晰易懂？,B,4,2026-06-14T10:35:01.000Z,default,high-temp
synth-035,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:35:00.000Z,default,high-temp
synth-035,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:35:01.000Z,default,high-temp
synth-036,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:36:00.000Z,low-temp,high-temp
synth-036,reader-critic,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:36:01.000Z,low-temp,high-temp
synth-036,beta-reader-sim,character,哪个版本的角色更真实可信？,B,3,2026-06-14T10:36:00.000Z,low-temp,high-temp
synth-036,reader-critic,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:36:01.000Z,low-temp,high-temp
synth-036,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:36:00.000Z,low-temp,high-temp
synth-036,reader-critic,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:36:01.000Z,low-temp,high-temp
synth-036,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,B,4,2026-06-14T10:36:00.000Z,low-temp,high-temp
synth-036,reader-critic,clarity,哪个版本的叙事更清晰易懂？,B,3,2026-06-14T10:36:01.000Z,low-temp,high-temp
synth-036,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:36:00.000Z,low-temp,high-temp
synth-036,reader-critic,expectation,哪个版本让你对后续发展更期待？,A,3,2026-06-14T10:36:01.000Z,low-temp,high-temp
synth-037,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,tie,2,2026-06-14T10:37:00.000Z,low-temp,default
synth-037,reader-critic,engagement,哪个版本更让你想继续读下去？,tie,1,2026-06-14T10:37:01.000Z,low-temp,default
synth-037,beta-reader-sim,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:37:00.000Z,low-temp,default
synth-037,reader-critic,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:37:01.000Z,low-temp,default
synth-037,beta-reader-sim,emotion,哪个版本的情感推进更自然？,tie,2,2026-06-14T10:37:00.000Z,low-temp,default
synth-037,reader-critic,emotion,哪个版本的情感推进更自然？,tie,3,2026-06-14T10:37:01.000Z,low-temp,default
synth-037,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,B,3,2026-06-14T10:37:00.000Z,low-temp,default
synth-037,reader-critic,clarity,哪个版本的叙事更清晰易懂？,B,4,2026-06-14T10:37:01.000Z,low-temp,default
synth-037,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,3,2026-06-14T10:37:00.000Z,low-temp,default
synth-037,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:37:01.000Z,low-temp,default
synth-038,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,A,4,2026-06-14T10:38:00.000Z,high-temp,default
synth-038,reader-critic,engagement,哪个版本更让你想继续读下去？,A,4,2026-06-14T10:38:01.000Z,high-temp,default
synth-038,beta-reader-sim,character,哪个版本的角色更真实可信？,B,3,2026-06-14T10:38:00.000Z,high-temp,default
synth-038,reader-critic,character,哪个版本的角色更真实可信？,B,2,2026-06-14T10:38:01.000Z,high-temp,default
synth-038,beta-reader-sim,emotion,哪个版本的情感推进更自然？,A,3,2026-06-14T10:38:00.000Z,high-temp,default
synth-038,reader-critic,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:38:01.000Z,high-temp,default
synth-038,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,tie,3,2026-06-14T10:38:00.000Z,high-temp,default
synth-038,reader-critic,clarity,哪个版本的叙事更清晰易懂？,tie,2,2026-06-14T10:38:01.000Z,high-temp,default
synth-038,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:38:00.000Z,high-temp,default
synth-038,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:38:01.000Z,high-temp,default
synth-039,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:39:00.000Z,high-temp,low-temp
synth-039,reader-critic,engagement,哪个版本更让你想继续读下去？,A,3,2026-06-14T10:39:01.000Z,high-temp,low-temp
synth-039,beta-reader-sim,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:39:00.000Z,high-temp,low-temp
synth-039,reader-critic,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:39:01.000Z,high-temp,low-temp
synth-039,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,3,2026-06-14T10:39:00.000Z,high-temp,low-temp
synth-039,reader-critic,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:39:01.000Z,high-temp,low-temp
synth-039,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,A,3,2026-06-14T10:39:00.000Z,high-temp,low-temp
synth-039,reader-critic,clarity,哪个版本的叙事更清晰易懂？,A,4,2026-06-14T10:39:01.000Z,high-temp,low-temp
synth-039,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:39:00.000Z,high-temp,low-temp
synth-039,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,3,2026-06-14T10:39:01.000Z,high-temp,low-temp
synth-040,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:40:00.000Z,default,low-temp
synth-040,reader-critic,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:40:01.000Z,default,low-temp
synth-040,beta-reader-sim,character,哪个版本的角色更真实可信？,B,3,2026-06-14T10:40:00.000Z,default,low-temp
synth-040,reader-critic,character,哪个版本的角色更真实可信？,A,2,2026-06-14T10:40:01.000Z,default,low-temp
synth-040,beta-reader-sim,emotion,哪个版本的情感推进更自然？,A,3,2026-06-14T10:40:00.000Z,default,low-temp
synth-040,reader-critic,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:40:01.000Z,default,low-temp
synth-040,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,B,3,2026-06-14T10:40:00.000Z,default,low-temp
synth-040,reader-critic,clarity,哪个版本的叙事更清晰易懂？,B,4,2026-06-14T10:40:01.000Z,default,low-temp
synth-040,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,A,3,2026-06-14T10:40:00.000Z,default,low-temp
synth-040,reader-critic,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:40:01.000Z,default,low-temp
synth-041,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,A,3,2026-06-14T10:41:00.000Z,default,high-temp
synth-041,reader-critic,engagement,哪个版本更让你想继续读下去？,A,2,2026-06-14T10:41:01.000Z,default,high-temp
synth-041,beta-reader-sim,character,哪个版本的角色更真实可信？,tie,3,2026-06-14T10:41:00.000Z,default,high-temp
synth-041,reader-critic,character,哪个版本的角色更真实可信？,tie,4,2026-06-14T10:41:01.000Z,default,high-temp
synth-041,beta-reader-sim,emotion,哪个版本的情感推进更自然？,A,3,2026-06-14T10:41:00.000Z,default,high-temp
synth-041,reader-critic,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:41:01.000Z,default,high-temp
synth-041,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,B,3,2026-06-14T10:41:00.000Z,default,high-temp
synth-041,reader-critic,clarity,哪个版本的叙事更清晰易懂？,B,4,2026-06-14T10:41:01.000Z,default,high-temp
synth-041,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:41:00.000Z,default,high-temp
synth-041,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:41:01.000Z,default,high-temp
synth-042,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:42:00.000Z,low-temp,high-temp
synth-042,reader-critic,engagement,哪个版本更让你想继续读下去？,A,2,2026-06-14T10:42:01.000Z,low-temp,high-temp
synth-042,beta-reader-sim,character,哪个版本的角色更真实可信？,B,3,2026-06-14T10:42:00.000Z,low-temp,high-temp
synth-042,reader-critic,character,哪个版本的角色更真实可信？,B,2,2026-06-14T10:42:01.000Z,low-temp,high-temp
synth-042,beta-reader-sim,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:42:00.000Z,low-temp,high-temp
synth-042,reader-critic,emotion,哪个版本的情感推进更自然？,A,3,2026-06-14T10:42:01.000Z,low-temp,high-temp
synth-042,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,A,3,2026-06-14T10:42:00.000Z,low-temp,high-temp
synth-042,reader-critic,clarity,哪个版本的叙事更清晰易懂？,A,2,2026-06-14T10:42:01.000Z,low-temp,high-temp
synth-042,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,3,2026-06-14T10:42:00.000Z,low-temp,high-temp
synth-042,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,2,2026-06-14T10:42:01.000Z,low-temp,high-temp
synth-043,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,A,3,2026-06-14T10:43:00.000Z,low-temp,default
synth-043,reader-critic,engagement,哪个版本更让你想继续读下去？,A,2,2026-06-14T10:43:01.000Z,low-temp,default
synth-043,beta-reader-sim,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:43:00.000Z,low-temp,default
synth-043,reader-critic,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:43:01.000Z,low-temp,default
synth-043,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:43:00.000Z,low-temp,default
synth-043,reader-critic,emotion,哪个版本的情感推进更自然？,B,4,2026-06-14T10:43:01.000Z,low-temp,default
synth-043,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,tie,2,2026-06-14T10:43:00.000Z,low-temp,default
synth-043,reader-critic,clarity,哪个版本的叙事更清晰易懂？,tie,3,2026-06-14T10:43:01.000Z,low-temp,default
synth-043,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,3,2026-06-14T10:43:00.000Z,low-temp,default
synth-043,reader-critic,expectation,哪个版本让你对后续发展更期待？,A,4,2026-06-14T10:43:01.000Z,low-temp,default
synth-044,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,B,4,2026-06-14T10:44:00.000Z,high-temp,default
synth-044,reader-critic,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:44:01.000Z,high-temp,default
synth-044,beta-reader-sim,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:44:00.000Z,high-temp,default
synth-044,reader-critic,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:44:01.000Z,high-temp,default
synth-044,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,3,2026-06-14T10:44:00.000Z,high-temp,default
synth-044,reader-critic,emotion,哪个版本的情感推进更自然？,B,2,2026-06-14T10:44:01.000Z,high-temp,default
synth-044,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,A,3,2026-06-14T10:44:00.000Z,high-temp,default
synth-044,reader-critic,clarity,哪个版本的叙事更清晰易懂？,A,4,2026-06-14T10:44:01.000Z,high-temp,default
synth-044,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,A,3,2026-06-14T10:44:00.000Z,high-temp,default
synth-044,reader-critic,expectation,哪个版本让你对后续发展更期待？,A,2,2026-06-14T10:44:01.000Z,high-temp,default
synth-045,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,A,3,2026-06-14T10:45:00.000Z,high-temp,low-temp
synth-045,reader-critic,engagement,哪个版本更让你想继续读下去？,A,4,2026-06-14T10:45:01.000Z,high-temp,low-temp
synth-045,beta-reader-sim,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:45:00.000Z,high-temp,low-temp
synth-045,reader-critic,character,哪个版本的角色更真实可信？,A,4,2026-06-14T10:45:01.000Z,high-temp,low-temp
synth-045,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,3,2026-06-14T10:45:00.000Z,high-temp,low-temp
synth-045,reader-critic,emotion,哪个版本的情感推进更自然？,A,4,2026-06-14T10:45:01.000Z,high-temp,low-temp
synth-045,beta-reader-sim,clarity,哪个版本的叙事更清晰易懂？,A,4,2026-06-14T10:45:00.000Z,high-temp,low-temp
synth-045,reader-critic,clarity,哪个版本的叙事更清晰易懂？,A,4,2026-06-14T10:45:01.000Z,high-temp,low-temp
synth-045,beta-reader-sim,expectation,哪个版本让你对后续发展更期待？,B,4,2026-06-14T10:45:00.000Z,high-temp,low-temp
synth-045,reader-critic,expectation,哪个版本让你对后续发展更期待？,B,3,2026-06-14T10:45:01.000Z,high-temp,low-temp
synth-046,beta-reader-sim,engagement,哪个版本更让你想继续读下去？,A,4,2026-06-14T10:46:00.000Z,default,low-temp
synth-046,reader-critic,engagement,哪个版本更让你想继续读下去？,B,3,2026-06-14T10:46:01.000Z,default,low-temp
synth-046,beta-reader-sim,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:46:00.000Z,default,low-temp
synth-046,reader-critic,character,哪个版本的角色更真实可信？,B,4,2026-06-14T10:46:01.000Z,default,low-temp
synth-046,beta-reader-sim,emotion,哪个版本的情感推进更自然？,B,3,2026-06-14T10:46:00.000Z,default,low-temp
synth-046,reader-critic,emotion,哪个版本的情感推进更自然？,B,2,2026-06-14T10:46:01.000Z,default,low-temp
